origin,h,y_true,y_pred,abs_err,squared_err,model
2017-07-02,3,87.0,86.98,0.02,0.0,REGRESSION
2017-07-02,4,86.0,86.14,0.14,0.02,REGRESSION
2017-07-16,1,87.0,87.08,0.08,0.01,REGRESSION
2017-07-16,2,86.0,86.25,0.25,0.06,REGRESSION
2017-07-16,3,86.0,85.43,0.57,0.33,REGRESSION
2017-07-16,4,88.0,84.65,3.35,11.25,REGRESSION
2017-07-30,1,86.0,85.41,0.59,0.34,REGRESSION
2017-07-30,2,88.0,84.63,3.37,11.35,REGRESSION
2017-07-30,3,86.0,83.89,2.11,4.44,REGRESSION
2017-07-30,4,88.0,83.21,4.79,22.98,REGRESSION
2017-08-13,1,86.0,84.05,1.95,3.79,REGRESSION
2017-08-13,2,88.0,83.37,4.63,21.44,REGRESSION
2017-08-13,3,87.0,82.75,4.25,18.08,REGRESSION
2017-08-13,4,84.0,82.2,1.8,3.25,REGRESSION
2017-08-27,1,87.0,83.01,3.99,15.9,REGRESSION
2017-08-27,2,84.0,82.46,1.54,2.36,REGRESSION
2017-08-27,3,86.0,81.99,4.01,16.08,REGRESSION
2017-08-27,4,87.0,81.6,5.4,29.17,REGRESSION
2017-09-10,1,86.0,82.21,3.79,14.38,REGRESSION
2017-09-10,2,87.0,81.82,5.18,26.85,REGRESSION
2017-09-10,3,88.0,81.52,6.48,42.05,REGRESSION
2017-09-10,4,91.0,81.3,9.7,94.06,REGRESSION
2017-09-24,1,88.0,81.87,6.13,37.58,REGRESSION
2017-09-24,2,91.0,81.66,9.34,87.25,REGRESSION
2017-09-24,3,91.0,81.54,9.46,89.51,REGRESSION
2017-09-24,4,91.0,81.51,9.49,90.06,REGRESSION
2017-10-08,1,91.0,82.15,8.85,78.35,REGRESSION
2017-10-08,2,91.0,82.13,8.87,78.76,REGRESSION
2017-10-08,3,92.0,82.19,9.81,96.23,REGRESSION
2017-10-08,4,93.0,82.34,10.66,113.6,REGRESSION
2017-10-22,1,92.0,82.89,9.11,83.07,REGRESSION
2017-10-22,2,93.0,83.04,9.96,99.13,REGRESSION
2017-10-22,3,93.0,83.28,9.72,94.45,REGRESSION
2017-10-22,4,92.0,83.59,8.41,70.65,REGRESSION
2017-11-05,1,93.0,84.03,8.97,80.47,REGRESSION
2017-11-05,2,92.0,84.35,7.65,58.52,REGRESSION
2017-11-05,3,93.0,84.74,8.26,68.26,REGRESSION
2017-11-05,4,94.0,85.19,8.81,77.69,REGRESSION
2017-11-19,1,93.0,85.39,7.61,57.93,REGRESSION
2017-11-19,2,94.0,85.84,8.16,66.53,REGRESSION
2017-11-19,3,96.0,86.35,9.65,93.17,REGRESSION
2017-11-19,4,97.0,86.89,10.11,102.13,REGRESSION
2017-12-03,1,96.0,86.97,9.03,81.61,REGRESSION
2017-12-03,2,97.0,87.52,9.48,89.89,REGRESSION
2017-12-03,3,98.0,88.1,9.9,97.96,REGRESSION
2017-12-03,4,98.0,88.71,9.29,86.35,REGRESSION
2017-12-17,1,98.0,88.83,9.17,84.11,REGRESSION
2017-12-17,2,98.0,89.44,8.56,73.25,REGRESSION
2017-12-17,3,98.0,90.06,7.94,63.01,REGRESSION
2017-12-17,4,98.0,90.68,7.32,53.54,REGRESSION
2017-12-31,1,98.0,90.76,7.24,52.46,REGRESSION
2017-12-31,2,98.0,91.38,6.62,43.77,REGRESSION
2017-12-31,3,98.0,92.0,6.0,36.02,REGRESSION
2017-12-31,4,100.0,92.59,7.41,54.93,REGRESSION
2018-01-14,1,98.0,92.54,5.46,29.8,REGRESSION
2018-01-14,2,100.0,93.14,6.86,47.1,REGRESSION
2018-01-14,3,100.0,93.7,6.3,39.71,REGRESSION
2018-01-14,4,100.0,94.22,5.78,33.44,REGRESSION
2018-01-28,1,100.0,94.18,5.82,33.85,REGRESSION
2018-01-28,2,100.0,94.71,5.29,28.03,REGRESSION
2018-01-28,3,100.0,95.18,4.82,23.28,REGRESSION
2018-01-28,4,100.0,95.58,4.42,19.5,REGRESSION
2018-02-11,1,100.0,95.61,4.39,19.28,REGRESSION
2018-02-11,2,100.0,96.02,3.98,15.82,REGRESSION
2018-02-11,3,100.0,96.37,3.63,13.2,REGRESSION
2018-02-11,4,100.0,96.64,3.36,11.3,REGRESSION
2018-02-25,1,100.0,96.69,3.31,10.94,REGRESSION
2018-02-25,2,100.0,96.97,3.03,9.2,REGRESSION
2018-02-25,3,100.0,97.16,2.84,8.07,REGRESSION
2018-02-25,4,100.0,97.27,2.73,7.45,REGRESSION
2018-03-11,1,100.0,97.4,2.6,6.74,REGRESSION
2018-03-11,2,100.0,97.52,2.48,6.17,REGRESSION
2018-03-11,3,99.0,97.54,1.46,2.12,REGRESSION
2018-03-11,4,99.0,97.48,1.52,2.3,REGRESSION
2018-03-25,1,99.0,97.74,1.26,1.6,REGRESSION
2018-03-25,2,99.0,97.68,1.32,1.75,REGRESSION
2018-03-25,3,99.0,97.53,1.47,2.16,REGRESSION
2018-03-25,4,99.0,97.3,1.7,2.89,REGRESSION
2018-04-08,1,99.0,97.63,1.37,1.88,REGRESSION
2018-04-08,2,99.0,97.4,1.6,2.56,REGRESSION
2018-04-08,3,99.0,97.09,1.91,3.66,REGRESSION
2018-04-08,4,98.0,96.7,1.3,1.7,REGRESSION
2018-04-22,1,99.0,97.2,1.8,3.25,REGRESSION
2018-04-22,2,98.0,96.81,1.19,1.43,REGRESSION
2018-04-22,3,96.0,96.34,0.34,0.12,REGRESSION
2018-04-22,4,94.0,95.81,1.81,3.29,REGRESSION
2018-05-06,1,96.0,96.45,0.45,0.2,REGRESSION
2018-05-06,2,94.0,95.92,1.92,3.69,REGRESSION
2018-05-06,3,92.0,95.33,3.33,11.12,REGRESSION
2018-05-06,4,90.0,94.69,4.69,22.04,REGRESSION
2018-05-20,1,92.0,95.25,3.25,10.56,REGRESSION
2018-05-20,2,90.0,94.61,4.61,21.26,REGRESSION
2018-05-20,3,86.0,93.93,7.93,62.89,REGRESSION
2018-05-20,4,84.0,93.22,9.22,84.98,REGRESSION
2018-06-03,1,86.0,93.66,7.66,58.7,REGRESSION
2018-06-03,2,84.0,92.95,8.95,80.1,REGRESSION
2018-06-03,3,81.0,92.22,11.22,125.84,REGRESSION
2018-06-03,4,81.0,91.48,10.48,109.75,REGRESSION
2018-06-17,1,81.0,91.67,10.67,113.79,REGRESSION
2018-06-17,2,81.0,90.93,9.93,98.52,REGRESSION
2018-06-17,3,78.0,90.19,12.19,148.55,REGRESSION
2018-06-17,4,75.0,89.47,14.47,209.24,REGRESSION
2018-07-01,1,78.0,89.53,11.53,132.85,REGRESSION
2018-07-01,2,75.0,88.8,13.8,190.53,REGRESSION
2018-07-01,3,74.0,88.11,14.11,199.04,REGRESSION
2018-07-01,4,72.0,87.45,15.45,238.73,REGRESSION
2018-07-15,1,74.0,87.31,13.31,177.27,REGRESSION
2018-07-15,2,72.0,86.66,14.66,214.82,REGRESSION
2018-07-15,3,70.0,86.05,16.05,257.61,REGRESSION
2018-07-15,4,69.0,85.5,16.5,272.34,REGRESSION
2018-07-29,1,70.0,85.19,15.19,230.84,REGRESSION
2018-07-29,2,69.0,84.65,15.65,244.78,REGRESSION
2018-07-29,3,69.0,84.17,15.17,230.08,REGRESSION
2018-07-29,4,69.0,83.77,14.77,218.1,REGRESSION
2018-08-12,1,69.0,83.24,14.24,202.82,REGRESSION
2018-08-12,2,69.0,82.84,13.84,191.56,REGRESSION
2018-08-12,3,68.0,82.53,14.53,211.01,REGRESSION
2018-08-12,4,66.0,82.3,16.3,265.79,REGRESSION
2018-08-26,1,68.0,81.69,13.69,187.54,REGRESSION
2018-08-26,2,66.0,81.47,15.47,239.3,REGRESSION
2018-08-26,3,70.0,81.34,11.34,128.65,REGRESSION
2018-08-26,4,75.0,81.31,6.31,39.87,REGRESSION
2018-09-09,1,70.0,80.49,10.49,109.95,REGRESSION
2018-09-09,2,75.0,80.45,5.45,29.75,REGRESSION
2018-09-09,3,78.0,80.53,2.53,6.38,REGRESSION
2018-09-09,4,78.0,80.7,2.7,7.29,REGRESSION
2018-09-23,1,78.0,80.06,2.06,4.26,REGRESSION
2018-09-23,2,78.0,80.23,2.23,4.99,REGRESSION
2018-09-23,3,79.0,80.51,1.51,2.27,REGRESSION
2018-09-23,4,81.0,80.87,0.13,0.02,REGRESSION
2018-10-07,1,79.0,80.38,1.38,1.91,REGRESSION
2018-10-07,2,81.0,80.75,0.25,0.06,REGRESSION
2018-10-07,3,81.0,81.21,0.21,0.04,REGRESSION
2018-10-07,4,81.0,81.75,0.75,0.56,REGRESSION
2018-10-21,1,81.0,81.17,0.17,0.03,REGRESSION
2018-10-21,2,81.0,81.71,0.71,0.51,REGRESSION
2018-10-21,3,80.0,82.33,2.33,5.42,REGRESSION
2018-10-21,4,82.0,83.01,1.01,1.02,REGRESSION
2018-11-04,1,80.0,82.3,2.3,5.3,REGRESSION
2018-11-04,2,82.0,82.98,0.98,0.96,REGRESSION
2018-11-04,3,83.0,83.72,0.72,0.51,REGRESSION
2018-11-04,4,82.0,84.49,2.49,6.21,REGRESSION
2018-11-18,1,83.0,83.62,0.62,0.38,REGRESSION
2018-11-18,2,82.0,84.4,2.4,5.75,REGRESSION
2018-11-18,3,82.0,85.21,3.21,10.27,REGRESSION
2018-11-18,4,83.0,86.03,3.03,9.2,REGRESSION
2018-12-02,1,82.0,85.12,3.12,9.72,REGRESSION
2018-12-02,2,83.0,85.94,2.94,8.67,REGRESSION
2018-12-02,3,83.0,86.78,3.78,14.27,REGRESSION
2018-12-02,4,83.0,87.61,4.61,21.21,REGRESSION
2018-12-16,1,83.0,86.6,3.6,12.97,REGRESSION
2018-12-16,2,83.0,87.43,4.43,19.62,REGRESSION
2018-12-16,3,83.0,88.24,5.24,27.44,REGRESSION
2018-12-16,4,82.0,89.02,7.02,49.24,REGRESSION
2018-12-30,1,83.0,88.0,5.0,25.05,REGRESSION
2018-12-30,2,82.0,88.78,6.78,46.0,REGRESSION
2018-12-30,3,84.0,89.52,5.52,30.46,REGRESSION
2018-12-30,4,84.0,90.2,6.2,38.47,REGRESSION
2019-01-13,1,84.0,89.18,5.18,26.79,REGRESSION
2019-01-13,2,84.0,89.86,5.86,34.32,REGRESSION
2019-01-13,3,85.0,90.48,5.48,30.02,REGRESSION
2019-01-13,4,87.0,91.03,4.03,16.22,REGRESSION
2019-01-27,1,85.0,90.16,5.16,26.61,REGRESSION
2019-01-27,2,87.0,90.71,3.71,13.73,REGRESSION
2019-01-27,3,88.0,91.17,3.17,10.08,REGRESSION
2019-01-27,4,89.0,91.56,2.56,6.54,REGRESSION
2019-02-10,1,88.0,90.92,2.92,8.52,REGRESSION
2019-02-10,2,89.0,91.3,2.3,5.29,REGRESSION
2019-02-10,3,89.0,91.59,2.59,6.71,REGRESSION
2019-02-10,4,89.0,91.78,2.78,7.75,REGRESSION
2019-02-24,1,89.0,91.44,2.44,5.95,REGRESSION
2019-02-24,2,89.0,91.63,2.63,6.93,REGRESSION
2019-02-24,3,91.0,91.73,0.73,0.53,REGRESSION
2019-02-24,4,92.0,91.72,0.28,0.08,REGRESSION
2019-03-10,1,91.0,91.58,0.58,0.34,REGRESSION
2019-03-10,2,92.0,91.57,0.43,0.18,REGRESSION
2019-03-10,3,92.0,91.47,0.53,0.29,REGRESSION
2019-03-10,4,92.0,91.26,0.74,0.55,REGRESSION
2019-03-24,1,92.0,91.46,0.54,0.29,REGRESSION
2019-03-24,2,92.0,91.25,0.75,0.56,REGRESSION
2019-03-24,3,93.0,90.95,2.05,4.22,REGRESSION
2019-03-24,4,91.0,90.54,0.46,0.21,REGRESSION
2019-04-07,1,93.0,90.98,2.02,4.07,REGRESSION
2019-04-07,2,91.0,90.58,0.42,0.18,REGRESSION
2019-04-07,3,90.0,90.09,0.09,0.01,REGRESSION
2019-04-07,4,88.0,89.52,1.52,2.3,REGRESSION
2019-04-21,1,90.0,90.16,0.16,0.02,REGRESSION
2019-04-21,2,88.0,89.58,1.58,2.51,REGRESSION
2019-04-21,3,87.0,88.93,1.93,3.74,REGRESSION
2019-04-21,4,85.0,88.22,3.22,10.35,REGRESSION
2019-05-05,1,87.0,88.89,1.89,3.56,REGRESSION
2019-05-05,2,85.0,88.17,3.17,10.04,REGRESSION
2019-05-05,3,87.0,87.39,0.39,0.16,REGRESSION
2019-05-05,4,92.0,86.57,5.43,29.44,REGRESSION
2019-05-19,1,87.0,87.26,0.26,0.07,REGRESSION
2019-05-19,2,92.0,86.44,5.56,30.94,REGRESSION
2019-05-19,3,92.0,85.58,6.42,41.19,REGRESSION
2019-05-19,4,93.0,84.7,8.3,68.84,REGRESSION
2019-06-02,1,92.0,85.72,6.28,39.4,REGRESSION
2019-06-02,2,93.0,84.84,8.16,66.52,REGRESSION
2019-06-02,3,93.0,83.95,9.05,81.84,REGRESSION
2019-06-02,4,92.0,83.06,8.94,79.87,REGRESSION
2019-06-16,1,93.0,84.33,8.67,75.24,REGRESSION
2019-06-16,2,92.0,83.43,8.57,73.36,REGRESSION
2019-06-16,3,89.0,82.55,6.45,41.54,REGRESSION
2019-06-16,4,91.0,81.7,9.3,86.54,REGRESSION
2019-06-30,1,89.0,82.99,6.01,36.14,REGRESSION
2019-06-30,2,91.0,82.13,8.87,78.67,REGRESSION
2019-06-30,3,91.0,81.3,9.7,94.0,REGRESSION
2019-06-30,4,91.0,80.52,10.48,109.77,REGRESSION
2019-07-14,1,91.0,81.67,9.33,87.01,REGRESSION
2019-07-14,2,91.0,80.89,10.11,102.22,REGRESSION
2019-07-14,3,92.0,80.16,11.84,140.19,REGRESSION
2019-07-14,4,94.0,79.49,14.51,210.45,REGRESSION
2019-07-28,1,92.0,80.63,11.37,129.27,REGRESSION
2019-07-28,2,94.0,79.96,14.04,197.05,REGRESSION
2019-07-28,3,95.0,79.36,15.64,244.46,REGRESSION
2019-07-28,4,95.0,78.84,16.16,261.0,REGRESSION
2019-08-11,1,95.0,79.97,15.03,225.89,REGRESSION
2019-08-11,2,95.0,79.45,15.55,241.81,REGRESSION
2019-08-11,3,95.0,79.01,15.99,255.65,REGRESSION
2019-08-11,4,96.0,78.66,17.34,300.69,REGRESSION
2019-08-25,1,95.0,79.73,15.27,233.15,REGRESSION
2019-08-25,2,96.0,79.38,16.62,276.26,REGRESSION
2019-08-25,3,96.0,79.12,16.88,285.06,REGRESSION
2019-08-25,4,95.0,78.95,16.05,257.75,REGRESSION
2019-09-08,1,96.0,79.86,16.14,260.48,REGRESSION
2019-09-08,2,95.0,79.69,15.31,234.39,REGRESSION
2019-09-08,3,95.0,79.61,15.39,236.85,REGRESSION
2019-09-08,4,95.0,79.62,15.38,236.51,REGRESSION
2019-09-22,1,95.0,80.34,14.66,214.92,REGRESSION
2019-09-22,2,95.0,80.35,14.65,214.58,REGRESSION
2019-09-22,3,96.0,80.45,15.55,241.8,REGRESSION
2019-09-22,4,96.0,80.63,15.37,236.12,REGRESSION
2019-10-06,1,96.0,81.13,14.87,221.17,REGRESSION
2019-10-06,2,96.0,81.31,14.69,215.72,REGRESSION
2019-10-06,3,96.0,81.58,14.42,208.06,REGRESSION
2019-10-06,4,96.0,81.91,14.09,198.44,REGRESSION
2019-10-20,1,96.0,82.26,13.74,188.82,REGRESSION
2019-10-20,2,96.0,82.6,13.4,179.63,REGRESSION
2019-10-20,3,96.0,83.0,13.0,168.96,REGRESSION
2019-10-20,4,96.0,83.47,12.53,157.13,REGRESSION
2019-11-03,1,96.0,83.63,12.37,153.06,REGRESSION
2019-11-03,2,96.0,84.09,11.91,141.78,REGRESSION
2019-11-03,3,98.0,84.61,13.39,179.38,REGRESSION
2019-11-03,4,98.0,85.16,12.84,164.82,REGRESSION
2019-11-17,1,98.0,85.17,12.83,164.68,REGRESSION
2019-11-17,2,98.0,85.72,12.28,150.72,REGRESSION
2019-11-17,3,98.0,86.31,11.69,136.67,REGRESSION
2019-11-17,4,100.0,86.92,13.08,171.16,REGRESSION
2019-12-01,1,98.0,86.89,11.11,123.45,REGRESSION
2019-12-01,2,100.0,87.5,12.5,156.31,REGRESSION
2019-12-01,3,100.0,88.12,11.88,141.24,REGRESSION
2019-12-01,4,100.0,88.73,11.27,126.95,REGRESSION
2019-12-15,1,100.0,88.66,11.34,128.58,REGRESSION
2019-12-15,2,100.0,89.28,10.72,114.93,REGRESSION
2019-12-15,3,100.0,89.89,10.11,102.29,REGRESSION
2019-12-15,4,100.0,90.47,9.53,90.79,REGRESSION
2019-12-29,1,100.0,90.4,9.6,92.25,REGRESSION
2019-12-29,2,100.0,90.98,9.02,81.33,REGRESSION
2019-12-29,3,100.0,91.54,8.46,71.65,REGRESSION
2019-12-29,4,100.0,92.05,7.95,63.23,REGRESSION
2020-01-12,1,100.0,91.97,8.03,64.56,REGRESSION
2020-01-12,2,100.0,92.48,7.52,56.57,REGRESSION
2020-01-12,3,100.0,92.94,7.06,49.82,REGRESSION
2020-01-12,4,100.0,93.35,6.65,44.26,REGRESSION
2020-01-26,1,100.0,93.3,6.7,44.88,REGRESSION
2020-01-26,2,100.0,93.71,6.29,39.6,REGRESSION
2020-01-26,3,100.0,94.05,5.95,35.44,REGRESSION
2020-01-26,4,100.0,94.32,5.68,32.3,REGRESSION
2020-02-09,1,100.0,94.35,5.65,31.96,REGRESSION
2020-02-09,2,100.0,94.62,5.38,28.98,REGRESSION
2020-02-09,3,100.0,94.81,5.19,26.93,REGRESSION
2020-02-09,4,100.0,94.93,5.07,25.76,REGRESSION
2020-02-23,1,100.0,95.06,4.94,24.36,REGRESSION
2020-02-23,2,100.0,95.18,4.82,23.24,REGRESSION
2020-02-23,3,100.0,95.21,4.79,22.93,REGRESSION
2020-02-23,4,100.0,95.16,4.84,23.42,REGRESSION
2020-03-08,1,100.0,95.44,4.56,20.83,REGRESSION
2020-03-08,2,100.0,95.39,4.61,21.3,REGRESSION
2020-03-08,3,100.0,95.25,4.75,22.56,REGRESSION
2020-03-08,4,100.0,95.03,4.97,24.66,REGRESSION
2020-03-22,1,100.0,95.46,4.54,20.61,REGRESSION
2020-03-22,2,100.0,95.24,4.76,22.62,REGRESSION
2020-03-22,3,99.0,94.95,4.05,16.42,REGRESSION
2020-03-22,4,97.0,94.58,2.42,5.88,REGRESSION
2020-04-05,1,99.0,95.16,3.84,14.76,REGRESSION
2020-04-05,2,97.0,94.79,2.21,4.9,REGRESSION
2020-04-05,3,95.0,94.34,0.66,0.43,REGRESSION
2020-04-05,4,93.0,93.83,0.83,0.69,REGRESSION
2020-04-19,1,95.0,94.48,0.52,0.27,REGRESSION
2020-04-19,2,93.0,93.97,0.97,0.94,REGRESSION
2020-04-19,3,90.0,93.4,3.4,11.57,REGRESSION
2020-04-19,4,90.0,92.78,2.78,7.74,REGRESSION
2020-05-03,1,90.0,93.39,3.39,11.5,REGRESSION
2020-05-03,2,90.0,92.77,2.77,7.68,REGRESSION
2020-05-03,3,92.0,92.11,0.11,0.01,REGRESSION
2020-05-03,4,91.0,91.42,0.42,0.18,REGRESSION
2020-05-17,1,92.0,91.98,0.02,0.0,REGRESSION
2020-05-17,2,91.0,91.29,0.29,0.08,REGRESSION
2020-05-17,3,92.0,90.57,1.43,2.04,REGRESSION
2020-05-17,4,93.0,89.85,3.15,9.94,REGRESSION
2020-05-31,1,92.0,90.57,1.43,2.06,REGRESSION
2020-05-31,2,93.0,89.84,3.16,9.98,REGRESSION
2020-05-31,3,90.0,89.12,0.88,0.78,REGRESSION
2020-05-31,4,91.0,88.4,2.6,6.77,REGRESSION
2020-06-14,1,90.0,89.21,0.79,0.62,REGRESSION
2020-06-14,2,91.0,88.5,2.5,6.27,REGRESSION
2020-06-14,3,92.0,87.8,4.2,17.66,REGRESSION
2020-06-14,4,93.0,87.13,5.87,34.46,REGRESSION
2020-06-28,1,92.0,87.87,4.13,17.09,REGRESSION
2020-06-28,2,93.0,87.2,5.8,33.66,REGRESSION
2020-06-28,3,90.0,86.57,3.43,11.77,REGRESSION
2020-06-28,4,88.0,85.99,2.01,4.05,REGRESSION
2020-07-12,1,90.0,86.77,3.23,10.43,REGRESSION
2020-07-12,2,88.0,86.19,1.81,3.28,REGRESSION
2020-07-12,3,85.0,85.66,0.66,0.44,REGRESSION
2020-07-12,4,84.0,85.2,1.2,1.43,REGRESSION
2020-07-26,1,85.0,85.76,0.76,0.58,REGRESSION
2020-07-26,2,84.0,85.3,1.3,1.68,REGRESSION
2020-07-26,3,83.0,84.9,1.9,3.61,REGRESSION
2020-07-26,4,82.0,84.58,2.58,6.64,REGRESSION
2020-08-09,1,83.0,84.86,1.86,3.46,REGRESSION
2020-08-09,2,82.0,84.54,2.54,6.44,REGRESSION
2020-08-09,3,79.0,84.29,5.29,28.03,REGRESSION
2020-08-09,4,78.0,84.13,6.13,37.62,REGRESSION
2020-08-23,1,79.0,84.21,5.21,27.12,REGRESSION
2020-08-23,2,78.0,84.05,6.05,36.58,REGRESSION
2020-08-23,3,80.0,83.97,3.97,15.78,REGRESSION
2020-08-23,4,80.0,83.98,3.98,15.87,REGRESSION
2020-09-06,1,80.0,83.75,3.75,14.1,REGRESSION
2020-09-06,2,80.0,83.77,3.77,14.18,REGRESSION
2020-09-06,3,79.0,83.86,4.86,23.66,REGRESSION
2020-09-06,4,84.0,84.05,0.05,0.0,REGRESSION
2020-09-20,1,79.0,83.72,4.72,22.27,REGRESSION
2020-09-20,2,84.0,83.9,0.1,0.01,REGRESSION
2020-09-20,3,87.0,84.17,2.83,8.01,REGRESSION
2020-09-20,4,89.0,84.51,4.49,20.12,REGRESSION
2020-10-04,1,87.0,84.08,2.92,8.52,REGRESSION
2020-10-04,2,89.0,84.43,4.57,20.91,REGRESSION
2020-10-04,3,90.0,84.85,5.15,26.55,REGRESSION
2020-10-04,4,93.0,85.34,7.66,58.75,REGRESSION
2020-10-18,1,90.0,84.99,5.01,25.09,REGRESSION
2020-10-18,2,93.0,85.48,7.52,56.56,REGRESSION
2020-10-18,3,94.0,86.03,7.97,63.56,REGRESSION
2020-10-18,4,94.0,86.63,7.37,54.35,REGRESSION
2020-11-01,1,94.0,86.27,7.73,59.78,REGRESSION
2020-11-01,2,94.0,86.87,7.13,50.86,REGRESSION
2020-11-01,3,94.0,87.51,6.49,42.12,REGRESSION
2020-11-01,4,95.0,88.18,6.82,46.46,REGRESSION
2020-11-15,1,94.0,87.8,6.2,38.5,REGRESSION
2020-11-15,2,95.0,88.47,6.53,42.65,REGRESSION
2020-11-15,3,95.0,89.16,5.84,34.06,REGRESSION
2020-11-15,4,95.0,89.87,5.13,26.32,REGRESSION
2020-11-29,1,95.0,89.41,5.59,31.27,REGRESSION
2020-11-29,2,95.0,90.11,4.89,23.87,REGRESSION
2020-11-29,3,96.0,90.82,5.18,26.85,REGRESSION
2020-11-29,4,98.0,91.51,6.49,42.1,REGRESSION
2020-12-13,1,96.0,91.02,4.98,24.81,REGRESSION
2020-12-13,2,98.0,91.71,6.29,39.53,REGRESSION
2020-12-13,3,98.0,92.38,5.62,31.55,REGRESSION
2020-12-13,4,98.0,93.02,4.98,24.78,REGRESSION
2020-12-27,1,98.0,92.6,5.4,29.16,REGRESSION
2020-12-27,2,98.0,93.24,4.76,22.68,REGRESSION
2020-12-27,3,98.0,93.83,4.17,17.36,REGRESSION
2020-12-27,4,98.0,94.38,3.62,13.12,REGRESSION
2021-01-10,1,98.0,94.03,3.97,15.77,REGRESSION
2021-01-10,2,98.0,94.57,3.43,11.75,REGRESSION
2021-01-10,3,100.0,95.06,4.94,24.45,REGRESSION
2021-01-10,4,100.0,95.47,4.53,20.52,REGRESSION
2021-01-24,1,100.0,95.2,4.8,23.07,REGRESSION
2021-01-24,2,100.0,95.61,4.39,19.25,REGRESSION
2021-01-24,3,99.0,95.95,3.05,9.28,REGRESSION
2021-01-24,4,100.0,96.21,3.79,14.33,REGRESSION
2021-02-07,1,99.0,96.13,2.87,8.24,REGRESSION
2021-02-07,2,100.0,96.39,3.61,13.03,REGRESSION
2021-02-07,3,100.0,96.57,3.43,11.79,REGRESSION
2021-02-07,4,100.0,96.66,3.34,11.18,REGRESSION
2021-02-21,1,100.0,96.69,3.31,10.95,REGRESSION
2021-02-21,2,100.0,96.78,3.22,10.36,REGRESSION
2021-02-21,3,99.0,96.78,2.22,4.92,REGRESSION
