origin,h,y_true,y_pred,abs_err,squared_err,model
2017-10-08,2,87.0,81.18,5.82,33.86,REGRESSION
2017-10-08,3,88.0,81.46,6.54,42.72,REGRESSION
2017-10-08,4,87.0,81.79,5.21,27.13,REGRESSION
2017-10-22,1,88.0,81.85,6.15,37.8,REGRESSION
2017-10-22,2,87.0,82.18,4.82,23.2,REGRESSION
2017-10-22,3,86.0,82.55,3.45,11.89,REGRESSION
2017-10-22,4,85.0,82.95,2.05,4.2,REGRESSION
2017-11-05,1,86.0,82.98,3.02,9.11,REGRESSION
2017-11-05,2,85.0,83.38,1.62,2.61,REGRESSION
2017-11-05,3,85.0,83.81,1.19,1.42,REGRESSION
2017-11-05,4,85.0,84.25,0.75,0.57,REGRESSION
2017-11-19,1,85.0,83.99,1.01,1.02,REGRESSION
2017-11-19,2,85.0,84.43,0.57,0.33,REGRESSION
2017-11-19,3,85.0,84.87,0.13,0.02,REGRESSION
2017-11-19,4,85.0,85.32,0.32,0.1,REGRESSION
2017-12-03,1,85.0,84.94,0.06,0.0,REGRESSION
2017-12-03,2,85.0,85.38,0.38,0.14,REGRESSION
2017-12-03,3,84.0,85.81,1.81,3.28,REGRESSION
2017-12-03,4,84.0,86.22,2.22,4.94,REGRESSION
2017-12-17,1,84.0,85.8,1.8,3.23,REGRESSION
2017-12-17,2,84.0,86.21,2.21,4.88,REGRESSION
2017-12-17,3,85.0,86.6,1.6,2.55,REGRESSION
2017-12-17,4,86.0,86.95,0.95,0.91,REGRESSION
2017-12-31,1,85.0,86.44,1.44,2.07,REGRESSION
2017-12-31,2,86.0,86.79,0.79,0.63,REGRESSION
2017-12-31,3,86.0,87.11,1.11,1.23,REGRESSION
2017-12-31,4,87.0,87.38,0.38,0.14,REGRESSION
2018-01-14,1,86.0,87.02,1.02,1.04,REGRESSION
2018-01-14,2,87.0,87.29,0.29,0.08,REGRESSION
2018-01-14,3,87.0,87.51,0.51,0.26,REGRESSION
2018-01-14,4,87.0,87.68,0.68,0.46,REGRESSION
2018-01-28,1,87.0,87.46,0.46,0.21,REGRESSION
2018-01-28,2,87.0,87.62,0.62,0.39,REGRESSION
2018-01-28,3,87.0,87.73,0.73,0.54,REGRESSION
2018-01-28,4,87.0,87.78,0.78,0.61,REGRESSION
2018-02-11,1,87.0,87.69,0.69,0.48,REGRESSION
2018-02-11,2,87.0,87.74,0.74,0.55,REGRESSION
2018-02-11,3,87.0,87.72,0.72,0.53,REGRESSION
2018-02-11,4,87.0,87.65,0.65,0.42,REGRESSION
2018-02-25,1,87.0,87.67,0.67,0.45,REGRESSION
2018-02-25,2,87.0,87.59,0.59,0.35,REGRESSION
2018-02-25,3,90.0,87.45,2.55,6.5,REGRESSION
2018-02-25,4,91.0,87.25,3.75,14.08,REGRESSION
2018-03-11,1,90.0,87.4,2.6,6.75,REGRESSION
2018-03-11,2,91.0,87.2,3.8,14.45,REGRESSION
2018-03-11,3,95.0,86.93,8.07,65.05,REGRESSION
2018-03-11,4,95.0,86.61,8.39,70.35,REGRESSION
2018-03-25,1,95.0,87.18,7.82,61.15,REGRESSION
2018-03-25,2,95.0,86.86,8.14,66.26,REGRESSION
2018-03-25,3,96.0,86.48,9.52,90.57,REGRESSION
2018-03-25,4,96.0,86.06,9.94,98.9,REGRESSION
2018-04-08,1,96.0,87.08,8.92,79.48,REGRESSION
2018-04-08,2,96.0,86.66,9.34,87.24,REGRESSION
2018-04-08,3,95.0,86.18,8.82,77.71,REGRESSION
2018-04-08,4,93.0,85.67,7.33,53.79,REGRESSION
2018-04-22,1,95.0,86.86,8.14,66.27,REGRESSION
2018-04-22,2,93.0,86.34,6.66,44.32,REGRESSION
2018-04-22,3,92.0,85.78,6.22,38.63,REGRESSION
2018-04-22,4,91.0,85.19,5.81,33.73,REGRESSION
2018-05-06,1,92.0,86.32,5.68,32.28,REGRESSION
2018-05-06,2,91.0,85.73,5.27,27.81,REGRESSION
2018-05-06,3,89.0,85.11,3.89,15.17,REGRESSION
2018-05-06,4,87.0,84.46,2.54,6.44,REGRESSION
2018-05-20,1,89.0,85.49,3.51,12.32,REGRESSION
2018-05-20,2,87.0,84.85,2.15,4.63,REGRESSION
2018-05-20,3,85.0,84.19,0.81,0.66,REGRESSION
2018-05-20,4,82.0,83.52,1.52,2.32,REGRESSION
2018-06-03,1,85.0,84.38,0.62,0.38,REGRESSION
2018-06-03,2,82.0,83.72,1.72,2.95,REGRESSION
2018-06-03,3,81.0,83.05,2.05,4.21,REGRESSION
2018-06-03,4,79.0,82.4,3.4,11.54,REGRESSION
2018-06-17,1,81.0,83.02,2.02,4.06,REGRESSION
2018-06-17,2,79.0,82.36,3.36,11.29,REGRESSION
2018-06-17,3,76.0,81.72,5.72,32.74,REGRESSION
2018-06-17,4,73.0,81.11,8.11,65.78,REGRESSION
2018-07-01,1,76.0,81.55,5.55,30.79,REGRESSION
2018-07-01,2,73.0,80.94,7.94,63.0,REGRESSION
2018-07-01,3,72.0,80.36,8.36,69.88,REGRESSION
2018-07-01,4,69.0,79.82,10.82,117.16,REGRESSION
2018-07-15,1,72.0,79.94,7.94,62.99,REGRESSION
2018-07-15,2,69.0,79.4,10.4,108.18,REGRESSION
2018-07-15,3,68.0,78.92,10.92,119.15,REGRESSION
2018-07-15,4,67.0,78.49,11.49,131.95,REGRESSION
2018-07-29,1,68.0,78.35,10.35,107.2,REGRESSION
2018-07-29,2,67.0,77.92,10.92,119.34,REGRESSION
2018-07-29,3,66.0,77.56,11.56,133.61,REGRESSION
2018-07-29,4,65.0,77.26,12.26,150.36,REGRESSION
2018-08-12,1,66.0,76.92,10.92,119.24,REGRESSION
2018-08-12,2,65.0,76.62,11.62,135.07,REGRESSION
2018-08-12,3,63.0,76.4,13.4,179.5,REGRESSION
2018-08-12,4,61.0,76.25,15.25,232.57,REGRESSION
2018-08-26,1,63.0,75.73,12.73,162.05,REGRESSION
2018-08-26,2,61.0,75.58,14.58,212.6,REGRESSION
2018-08-26,3,62.0,75.51,13.51,182.57,REGRESSION
2018-08-26,4,64.0,75.52,11.52,132.77,REGRESSION
2018-09-09,1,62.0,74.71,12.71,161.54,REGRESSION
2018-09-09,2,64.0,74.72,10.72,114.87,REGRESSION
2018-09-09,3,65.0,74.81,9.81,96.2,REGRESSION
2018-09-09,4,64.0,74.98,10.98,120.51,REGRESSION
2018-09-23,1,65.0,74.13,9.13,83.27,REGRESSION
2018-09-23,2,64.0,74.29,10.29,105.93,REGRESSION
2018-09-23,3,65.0,74.54,9.54,90.98,REGRESSION
2018-09-23,4,67.0,74.86,7.86,61.74,REGRESSION
2018-10-07,1,65.0,73.97,8.97,80.52,REGRESSION
2018-10-07,2,67.0,74.29,7.29,53.14,REGRESSION
2018-10-07,3,67.0,74.68,7.68,58.94,REGRESSION
2018-10-07,4,65.0,75.13,10.13,102.57,REGRESSION
2018-10-21,1,67.0,74.21,7.21,51.92,REGRESSION
2018-10-21,2,65.0,74.65,9.65,93.2,REGRESSION
2018-10-21,3,67.0,75.16,8.16,66.58,REGRESSION
2018-10-21,4,73.0,75.71,2.71,7.36,REGRESSION
2018-11-04,1,67.0,74.67,7.67,58.82,REGRESSION
2018-11-04,2,73.0,75.22,2.22,4.93,REGRESSION
2018-11-04,3,78.0,75.81,2.19,4.78,REGRESSION
2018-11-04,4,84.0,76.44,7.56,57.19,REGRESSION
2018-11-18,1,78.0,75.53,2.47,6.11,REGRESSION
2018-11-18,2,84.0,76.15,7.85,61.6,REGRESSION
2018-11-18,3,88.0,76.8,11.2,125.52,REGRESSION
2018-11-18,4,90.0,77.45,12.55,157.45,REGRESSION
2018-12-02,1,88.0,77.1,10.9,118.86,REGRESSION
2018-12-02,2,90.0,77.75,12.25,149.94,REGRESSION
2018-12-02,3,92.0,78.41,13.59,184.67,REGRESSION
2018-12-02,4,95.0,79.05,15.95,254.29,REGRESSION
2018-12-16,1,92.0,79.08,12.92,166.85,REGRESSION
2018-12-16,2,95.0,79.73,15.27,233.2,REGRESSION
2018-12-16,3,94.0,80.35,13.65,186.37,REGRESSION
2018-12-16,4,93.0,80.93,12.07,145.69,REGRESSION
2018-12-30,1,94.0,81.17,12.83,164.69,REGRESSION
2018-12-30,2,93.0,81.75,11.25,126.5,REGRESSION
2018-12-30,3,92.0,82.29,9.71,94.34,REGRESSION
2018-12-30,4,91.0,82.76,8.24,67.88,REGRESSION
2019-01-13,1,92.0,82.99,9.01,81.26,REGRESSION
2019-01-13,2,91.0,83.46,7.54,56.81,REGRESSION
2019-01-13,3,91.0,83.87,7.13,50.88,REGRESSION
2019-01-13,4,92.0,84.19,7.81,60.96,REGRESSION
2019-01-27,1,91.0,84.35,6.65,44.27,REGRESSION
2019-01-27,2,92.0,84.67,7.33,53.67,REGRESSION
2019-01-27,3,95.0,84.91,10.09,101.75,REGRESSION
2019-01-27,4,95.0,85.06,9.94,98.82,REGRESSION
2019-02-10,1,95.0,85.32,9.68,93.74,REGRESSION
2019-02-10,2,95.0,85.47,9.53,90.89,REGRESSION
2019-02-10,3,95.0,85.52,9.48,89.95,REGRESSION
2019-02-10,4,95.0,85.47,9.53,90.92,REGRESSION
2019-02-24,1,95.0,86.07,8.93,79.72,REGRESSION
2019-02-24,2,95.0,86.02,8.98,80.59,REGRESSION
2019-02-24,3,97.0,85.87,11.13,123.86,REGRESSION
2019-02-24,4,97.0,85.62,11.38,129.61,REGRESSION
2019-03-10,1,97.0,86.39,10.61,112.65,REGRESSION
2019-03-10,2,97.0,86.13,10.87,118.09,REGRESSION
2019-03-10,3,97.0,85.78,11.22,125.96,REGRESSION
2019-03-10,4,96.0,85.32,10.68,114.02,REGRESSION
2019-03-24,1,97.0,86.39,10.61,112.54,REGRESSION
2019-03-24,2,96.0,85.94,10.06,101.25,REGRESSION
2019-03-24,3,96.0,85.39,10.61,112.62,REGRESSION
2019-03-24,4,94.0,84.75,9.25,85.6,REGRESSION
2019-04-07,1,96.0,85.97,10.03,100.54,REGRESSION
2019-04-07,2,94.0,85.33,8.67,75.09,REGRESSION
2019-04-07,3,92.0,84.61,7.39,54.6,REGRESSION
2019-04-07,4,91.0,83.81,7.19,51.66,REGRESSION
2019-04-21,1,92.0,85.13,6.87,47.16,REGRESSION
2019-04-21,2,91.0,84.33,6.67,44.43,REGRESSION
2019-04-21,3,90.0,83.47,6.53,42.65,REGRESSION
2019-04-21,4,88.0,82.55,5.45,29.72,REGRESSION
2019-05-05,1,90.0,83.84,6.16,37.93,REGRESSION
2019-05-05,2,88.0,82.92,5.08,25.81,REGRESSION
2019-05-05,3,87.0,81.95,5.05,25.47,REGRESSION
2019-05-05,4,89.0,80.95,8.05,64.73,REGRESSION
2019-05-19,1,87.0,82.26,4.74,22.51,REGRESSION
2019-05-19,2,89.0,81.26,7.74,59.96,REGRESSION
2019-05-19,3,91.0,80.24,10.76,115.85,REGRESSION
2019-05-19,4,92.0,79.21,12.79,163.57,REGRESSION
2019-06-02,1,91.0,80.57,10.43,108.86,REGRESSION
2019-06-02,2,92.0,79.54,12.46,155.26,REGRESSION
2019-06-02,3,92.0,78.52,13.48,181.74,REGRESSION
2019-06-02,4,91.0,77.52,13.48,181.78,REGRESSION
2019-06-16,1,92.0,79.11,12.89,166.18,REGRESSION
2019-06-16,2,91.0,78.11,12.89,166.25,REGRESSION
2019-06-16,3,90.0,77.13,12.87,165.53,REGRESSION
2019-06-16,4,89.0,76.21,12.79,163.71,REGRESSION
2019-06-30,1,90.0,77.78,12.22,149.25,REGRESSION
2019-06-30,2,89.0,76.85,12.15,147.56,REGRESSION
2019-06-30,3,87.0,75.97,11.03,121.55,REGRESSION
2019-06-30,4,89.0,75.16,13.84,191.49,REGRESSION
2019-07-14,1,87.0,76.58,10.42,108.67,REGRESSION
2019-07-14,2,89.0,75.76,13.24,175.27,REGRESSION
2019-07-14,3,89.0,75.02,13.98,195.46,REGRESSION
2019-07-14,4,89.0,74.36,14.64,214.32,REGRESSION
2019-07-28,1,89.0,75.59,13.41,179.76,REGRESSION
2019-07-28,2,89.0,74.93,14.07,197.89,REGRESSION
2019-07-28,3,93.0,74.36,18.64,347.41,REGRESSION
2019-07-28,4,94.0,73.89,20.11,404.58,REGRESSION
2019-08-11,1,93.0,75.02,17.98,323.44,REGRESSION
2019-08-11,2,94.0,74.54,19.46,378.7,REGRESSION
2019-08-11,3,95.0,74.16,20.84,434.19,REGRESSION
2019-08-11,4,96.0,73.89,22.11,488.88,REGRESSION
2019-08-25,1,95.0,75.04,19.96,398.23,REGRESSION
2019-08-25,2,96.0,74.77,21.23,450.69,REGRESSION
2019-08-25,3,97.0,74.6,22.4,501.77,REGRESSION
2019-08-25,4,97.0,74.53,22.47,504.76,REGRESSION
2019-09-08,1,97.0,75.56,21.44,459.63,REGRESSION
2019-09-08,2,97.0,75.49,21.51,462.47,REGRESSION
2019-09-08,3,98.0,75.53,22.47,504.96,REGRESSION
2019-09-08,4,99.0,75.66,23.34,544.7,REGRESSION
2019-09-22,1,98.0,76.53,21.47,461.16,REGRESSION
2019-09-22,2,99.0,76.66,22.34,499.13,REGRESSION
2019-09-22,3,99.0,76.88,22.12,489.13,REGRESSION
2019-09-22,4,99.0,77.2,21.8,475.42,REGRESSION
2019-10-06,1,99.0,77.9,21.1,445.31,REGRESSION
2019-10-06,2,99.0,78.21,20.79,432.17,REGRESSION
2019-10-06,3,99.0,78.6,20.4,416.06,REGRESSION
2019-10-06,4,98.0,79.06,18.94,358.56,REGRESSION
2019-10-20,1,99.0,79.57,19.43,377.52,REGRESSION
2019-10-20,2,98.0,80.03,17.97,322.79,REGRESSION
2019-10-20,3,99.0,80.56,18.44,340.17,REGRESSION
2019-10-20,4,99.0,81.13,17.87,319.34,REGRESSION
2019-11-03,1,99.0,81.42,17.58,309.07,REGRESSION
2019-11-03,2,99.0,81.99,17.01,289.19,REGRESSION
2019-11-03,3,99.0,82.61,16.39,268.73,REGRESSION
2019-11-03,4,99.0,83.25,15.75,248.13,REGRESSION
2019-11-17,1,99.0,83.41,15.59,243.19,REGRESSION
2019-11-17,2,99.0,84.05,14.95,223.57,REGRESSION
2019-11-17,3,99.0,84.7,14.3,204.36,REGRESSION
2019-11-17,4,100.0,85.37,14.63,214.16,REGRESSION
2019-12-01,1,99.0,85.41,13.59,184.7,REGRESSION
2019-12-01,2,100.0,86.07,13.93,193.99,REGRESSION
2019-12-01,3,100.0,86.73,13.27,176.22,REGRESSION
2019-12-01,4,100.0,87.36,12.64,159.78,REGRESSION
2019-12-15,1,100.0,87.36,12.64,159.75,REGRESSION
2019-12-15,2,100.0,88.0,12.0,144.09,REGRESSION
2019-12-15,3,100.0,88.6,11.4,129.97,REGRESSION
2019-12-15,4,100.0,89.16,10.84,117.46,REGRESSION
2019-12-29,1,100.0,89.17,10.83,117.32,REGRESSION
2019-12-29,2,100.0,89.73,10.27,105.43,REGRESSION
2019-12-29,3,100.0,90.24,9.76,95.2,REGRESSION
2019-12-29,4,100.0,90.69,9.31,86.61,REGRESSION
2020-01-12,1,100.0,90.73,9.27,85.93,REGRESSION
2020-01-12,2,100.0,91.18,8.82,77.77,REGRESSION
2020-01-12,3,100.0,91.56,8.44,71.18,REGRESSION
2020-01-12,4,100.0,91.87,8.13,66.1,REGRESSION
2020-01-26,1,100.0,91.98,8.02,64.31,REGRESSION
2020-01-26,2,100.0,92.29,7.71,59.48,REGRESSION
2020-01-26,3,100.0,92.51,7.49,56.06,REGRESSION
2020-01-26,4,100.0,92.65,7.35,54.01,REGRESSION
2020-02-09,1,100.0,92.88,7.12,50.76,REGRESSION
2020-02-09,2,100.0,93.01,6.99,48.8,REGRESSION
2020-02-09,3,100.0,93.06,6.94,48.11,REGRESSION
2020-02-09,4,100.0,93.02,6.98,48.7,REGRESSION
2020-02-23,1,100.0,93.39,6.61,43.71,REGRESSION
2020-02-23,2,100.0,93.35,6.65,44.27,REGRESSION
2020-02-23,3,100.0,93.21,6.79,46.07,REGRESSION
2020-02-23,4,100.0,92.99,7.01,49.18,REGRESSION
2020-03-08,1,100.0,93.52,6.48,42.03,REGRESSION
2020-03-08,2,100.0,93.29,6.71,44.99,REGRESSION
2020-03-08,3,100.0,92.98,7.02,49.31,REGRESSION
2020-03-08,4,99.0,92.58,6.42,41.23,REGRESSION
2020-03-22,1,100.0,93.28,6.72,45.16,REGRESSION
2020-03-22,2,99.0,92.88,6.12,37.45,REGRESSION
2020-03-22,3,97.0,92.4,4.6,21.16,REGRESSION
2020-03-22,4,95.0,91.85,3.15,9.95,REGRESSION
2020-04-05,1,97.0,92.69,4.31,18.56,REGRESSION
2020-04-05,2,95.0,92.14,2.86,8.2,REGRESSION
2020-04-05,3,92.0,91.51,0.49,0.24,REGRESSION
2020-04-05,4,90.0,90.83,0.83,0.69,REGRESSION
2020-04-19,1,92.0,91.68,0.32,0.11,REGRESSION
2020-04-19,2,90.0,90.99,0.99,0.99,REGRESSION
2020-04-19,3,89.0,90.26,1.26,1.59,REGRESSION
2020-04-19,4,86.0,89.49,3.49,12.17,REGRESSION
2020-05-03,1,89.0,90.25,1.25,1.55,REGRESSION
2020-05-03,2,86.0,89.47,3.47,12.07,REGRESSION
2020-05-03,3,85.0,88.67,3.67,13.49,REGRESSION
2020-05-03,4,83.0,87.86,4.86,23.57,REGRESSION
2020-05-17,1,85.0,88.57,3.57,12.74,REGRESSION
2020-05-17,2,83.0,87.75,4.75,22.58,REGRESSION
2020-05-17,3,81.0,86.93,5.93,35.16,REGRESSION
2020-05-17,4,80.0,86.11,6.11,37.37,REGRESSION
2020-05-31,1,81.0,86.75,5.75,33.07,REGRESSION
2020-05-31,2,80.0,85.93,5.93,35.22,REGRESSION
2020-05-31,3,79.0,85.14,6.14,37.68,REGRESSION
2020-05-31,4,78.0,84.37,6.37,40.6,REGRESSION
2020-06-14,1,79.0,84.89,5.89,34.72,REGRESSION
2020-06-14,2,78.0,84.13,6.13,37.54,REGRESSION
2020-06-14,3,79.0,83.4,4.4,19.4,REGRESSION
2020-06-14,4,79.0,82.73,3.73,13.95,REGRESSION
2020-06-28,1,79.0,83.16,4.16,17.27,REGRESSION
2020-06-28,2,79.0,82.49,3.49,12.16,REGRESSION
2020-06-28,3,78.0,81.88,3.88,15.07,REGRESSION
2020-06-28,4,74.0,81.35,7.35,54.0,REGRESSION
2020-07-12,1,78.0,81.73,3.73,13.89,REGRESSION
2020-07-12,2,74.0,81.19,7.19,51.75,REGRESSION
2020-07-12,3,75.0,80.74,5.74,32.96,REGRESSION
2020-07-12,4,78.0,80.38,2.38,5.64,REGRESSION
2020-07-26,1,75.0,80.52,5.52,30.5,REGRESSION
2020-07-26,2,78.0,80.16,2.16,4.65,REGRESSION
2020-07-26,3,81.0,79.88,1.12,1.25,REGRESSION
2020-07-26,4,80.0,79.71,0.29,0.09,REGRESSION
2020-08-09,1,81.0,79.73,1.27,1.61,REGRESSION
2020-08-09,2,80.0,79.56,0.44,0.2,REGRESSION
2020-08-09,3,84.0,79.48,4.52,20.43,REGRESSION
2020-08-09,4,84.0,79.5,4.5,20.22,REGRESSION
2020-08-23,1,84.0,79.51,4.49,20.13,REGRESSION
2020-08-23,2,84.0,79.54,4.46,19.93,REGRESSION
2020-08-23,3,85.0,79.66,5.34,28.54,REGRESSION
2020-08-23,4,84.0,79.88,4.12,17.0,REGRESSION
2020-09-06,1,85.0,79.83,5.17,26.71,REGRESSION
2020-09-06,2,84.0,80.05,3.95,15.6,REGRESSION
2020-09-06,3,82.0,80.36,1.64,2.68,REGRESSION
2020-09-06,4,82.0,80.76,1.24,1.53,REGRESSION
2020-09-20,1,82.0,80.54,1.46,2.14,REGRESSION
2020-09-20,2,82.0,80.94,1.06,1.13,REGRESSION
2020-09-20,3,90.0,81.42,8.58,73.66,REGRESSION
2020-09-20,4,91.0,81.97,9.03,81.52,REGRESSION
2020-10-04,1,90.0,81.47,8.53,72.83,REGRESSION
2020-10-04,2,91.0,82.02,8.98,80.65,REGRESSION
2020-10-04,3,93.0,82.64,10.36,107.36,REGRESSION
2020-10-04,4,96.0,83.31,12.69,160.96,REGRESSION
2020-10-18,1,93.0,82.97,10.03,100.51,REGRESSION
2020-10-18,2,96.0,83.65,12.35,152.54,REGRESSION
2020-10-18,3,99.0,84.37,14.63,214.11,REGRESSION
2020-10-18,4,99.0,85.12,13.88,192.67,REGRESSION
2020-11-01,1,99.0,84.8,14.2,201.71,REGRESSION
2020-11-01,2,99.0,85.55,13.45,180.93,REGRESSION
2020-11-01,3,99.0,86.32,12.68,160.76,REGRESSION
2020-11-01,4,100.0,87.1,12.9,166.39,REGRESSION
2020-11-15,1,99.0,86.85,12.15,147.59,REGRESSION
2020-11-15,2,100.0,87.63,12.37,152.99,REGRESSION
2020-11-15,3,100.0,88.41,11.59,134.44,REGRESSION
2020-11-15,4,100.0,89.16,10.84,117.46,REGRESSION
2020-11-29,1,100.0,88.88,11.12,123.75,REGRESSION
2020-11-29,2,100.0,89.63,10.37,107.48,REGRESSION
2020-11-29,3,100.0,90.36,9.64,92.96,REGRESSION
2020-11-29,4,100.0,91.04,8.96,80.23,REGRESSION
2020-12-13,1,100.0,90.77,9.23,85.18,REGRESSION
2020-12-13,2,100.0,91.46,8.54,73.01,REGRESSION
2020-12-13,3,100.0,92.09,7.91,62.64,REGRESSION
2020-12-13,4,99.0,92.65,6.35,40.28,REGRESSION
2020-12-27,1,100.0,92.43,7.57,57.36,REGRESSION
2020-12-27,2,99.0,92.99,6.01,36.07,REGRESSION
2020-12-27,3,99.0,93.49,5.51,30.38,REGRESSION
2020-12-27,4,100.0,93.9,6.1,37.19,REGRESSION
2021-01-10,1,99.0,93.75,5.25,27.58,REGRESSION
2021-01-10,2,100.0,94.16,5.84,34.09,REGRESSION
2021-01-10,3,100.0,94.49,5.51,30.4,REGRESSION
2021-01-10,4,99.0,94.72,4.28,18.33,REGRESSION
2021-01-24,1,100.0,94.7,5.3,28.1,REGRESSION
2021-01-24,2,99.0,94.93,4.07,16.55,REGRESSION
2021-01-24,3,99.0,95.07,3.93,15.48,REGRESSION
2021-01-24,4,100.0,95.1,4.9,24.0,REGRESSION
2021-02-07,1,99.0,95.25,3.75,14.1,REGRESSION
2021-02-07,2,100.0,95.28,4.72,22.28,REGRESSION
2021-02-07,3,100.0,95.21,4.79,22.91,REGRESSION
2021-02-07,4,100.0,95.05,4.95,24.54,REGRESSION
2021-02-21,1,100.0,95.38,4.62,21.38,REGRESSION
2021-02-21,2,100.0,95.21,4.79,22.95,REGRESSION
2021-02-21,3,100.0,94.94,5.06,25.57,REGRESSION
